RECORD,DATE,TIME,TEMP_C,WL_ELEV_M
14084,5/19/2008,9:15:21 AM,16.523,3.0
14086,5/19/2008,10:15:21 AM,16.523,2.7
14088,5/19/2008,11:15:21 AM,16.618,2.2
14090,5/19/2008,12:15:21 PM,16.427,1.7
14092,5/19/2008,1:15:21 PM,15.951,1.3
14094,5/19/2008,2:15:21 PM,15.569,1.2
14096,5/19/2008,3:15:21 PM,15.378,1.2
14098,5/19/2008,4:15:21 PM,15.282,1.1
14100,5/19/2008,5:15:21 PM,15.282,1.1
14102,5/19/2008,6:15:21 PM,15.569,1.1
14104,5/19/2008,7:15:21 PM,15.855,1.6
14106,5/19/2008,8:15:21 PM,17.284,2.2
14108,5/19/2008,9:15:21 PM,17.855,2.6
14110,5/19/2008,10:15:21 PM,17.855,2.6
14112,5/19/2008,11:15:21 PM,18.045,2.5
14114,5/20/2008,12:15:21 AM,17.95,2.2
14116,5/20/2008,1:15:21 AM,17.379,1.8
14118,5/20/2008,2:15:21 AM,16.903,1.5
14120,5/20/2008,3:15:21 AM,16.618,1.3
14122,5/20/2008,4:15:21 AM,16.523,1.5
14124,5/20/2008,5:15:21 AM,16.618,1.8
14126,5/20/2008,6:15:21 AM,16.999,2.3
14128,5/20/2008,7:15:21 AM,17.094,2.7
14130,5/20/2008,8:15:21 AM,16.332,3.0
14132,5/20/2008,9:15:21 AM,16.237,3.1
14134,5/20/2008,10:15:21 AM,16.141,3.0
14136,5/20/2008,11:15:21 AM,15.951,2.6
14138,5/20/2008,12:15:21 PM,15.855,2.1
14140,5/20/2008,1:15:21 PM,15.473,1.6
14142,5/20/2008,2:15:21 PM,15.091,1.3
14144,5/20/2008,3:15:21 PM,14.709,1.2
14146,5/20/2008,4:15:21 PM,14.517,1.2
14148,5/20/2008,5:15:21 PM,14.421,1.2
14150,5/20/2008,6:15:21 PM,14.517,1.2
14152,5/20/2008,7:15:21 PM,14.804,1.2
14154,5/20/2008,8:15:21 PM,14.9,1.9
14156,5/20/2008,9:15:21 PM,16.046,2.5
14158,5/20/2008,10:15:21 PM,16.523,2.7
14160,5/20/2008,11:15:21 PM,16.523,2.8
14162,5/21/2008,12:15:21 AM,16.523,2.5
14164,5/21/2008,1:15:21 AM,16.046,2.1
14166,5/21/2008,2:15:21 AM,15.378,1.8
14168,5/21/2008,3:15:21 AM,14.996,1.6
14170,5/21/2008,4:15:21 AM,14.804,1.5
14172,5/21/2008,5:15:21 AM,14.709,1.7
14174,5/21/2008,6:15:21 AM,14.804,2.1
14176,5/21/2008,7:15:21 AM,15.091,2.5
14178,5/21/2008,8:15:21 AM,14.613,2.9
14180,5/21/2008,9:15:21 AM,14.325,3.1
14182,5/21/2008,10:15:21 AM,14.325,3.1
14184,5/21/2008,11:15:21 AM,14.23,2.8
14186,5/21/2008,12:15:21 PM,14.038,2.3
14188,5/21/2008,1:15:21 PM,13.846,1.8
14190,5/21/2008,2:15:21 PM,13.461,1.4
14192,5/21/2008,3:15:21 PM,13.173,1.2
14194,5/21/2008,4:15:21 PM,13.076,1.2
14196,5/21/2008,5:15:21 PM,13.076,1.2
14198,5/21/2008,6:15:21 PM,13.269,1.2
14200,5/21/2008,7:15:21 PM,13.461,1.2
14202,5/21/2008,8:15:21 PM,13.75,1.4
14204,5/21/2008,9:15:21 PM,14.134,2.0
14206,5/21/2008,10:15:21 PM,15.473,2.4
14208,5/21/2008,11:15:21 PM,15.76,2.6
14210,5/22/2008,12:15:21 AM,15.76,2.5
14212,5/22/2008,1:15:21 AM,15.473,2.2
14214,5/22/2008,2:15:21 AM,14.709,1.8
14216,5/22/2008,3:15:21 AM,14.134,1.6
14218,5/22/2008,4:15:21 AM,13.846,1.4
14220,5/22/2008,5:15:21 AM,13.654,1.5
14222,5/22/2008,6:15:21 AM,13.654,1.8
14224,5/22/2008,7:15:21 AM,13.942,2.2
14226,5/22/2008,8:15:21 AM,14.325,2.6
14228,5/22/2008,9:15:21 AM,13.75,2.9
14230,5/22/2008,10:15:21 AM,13.558,3.0
14232,5/22/2008,11:15:21 AM,13.461,2.8
14234,5/22/2008,12:15:21 PM,13.461,2.4
14236,5/22/2008,1:15:21 PM,13.269,2.0
14238,5/22/2008,2:15:21 PM,12.883,1.5
14240,5/22/2008,3:15:21 PM,12.497,1.2
14242,5/22/2008,4:15:21 PM,12.401,1.2
14244,5/22/2008,5:15:21 PM,12.497,1.1
14246,5/22/2008,6:15:21 PM,12.594,1.1
14248,5/22/2008,7:15:21 PM,12.883,1.1
14250,5/22/2008,8:15:21 PM,13.173,1.1
14252,5/22/2008,9:15:21 PM,13.461,1.6
14254,5/22/2008,10:15:21 PM,14.996,2.1
14256,5/22/2008,11:15:21 PM,15.473,2.5
14258,5/23/2008,12:15:21 AM,15.378,2.5
14260,5/23/2008,1:15:21 AM,15.378,2.3
14262,5/23/2008,2:15:21 AM,15.187,2.0
14264,5/23/2008,3:15:21 AM,14.421,1.7
14266,5/23/2008,4:15:21 AM,13.75,1.5
14268,5/23/2008,5:15:21 AM,13.461,1.4
14270,5/23/2008,6:15:21 AM,13.461,1.6
14272,5/23/2008,7:15:21 AM,13.75,1.9
14274,5/23/2008,8:15:21 AM,14.23,2.3
14276,5/23/2008,9:15:21 AM,14.23,2.7
14278,5/23/2008,10:15:21 AM,13.846,2.9
14280,5/23/2008,11:15:21 AM,13.75,2.9
14282,5/23/2008,12:15:21 PM,13.75,2.6
14284,5/23/2008,1:15:21 PM,13.654,2.2
14286,5/23/2008,2:15:21 PM,13.269,1.8
14288,5/23/2008,3:15:21 PM,12.787,1.4
14290,5/23/2008,4:15:21 PM,12.497,1.2
14292,5/23/2008,5:15:21 PM,12.594,1.1
14294,5/23/2008,6:15:21 PM,12.69,1.1
14296,5/23/2008,7:15:21 PM,12.787,1.1
14298,5/23/2008,8:15:21 PM,12.883,1.1
14300,5/23/2008,9:15:21 PM,13.365,1.2
14302,5/23/2008,10:15:21 PM,14.421,1.9
14304,5/23/2008,11:15:21 PM,15.76,2.4
14306,5/24/2008,12:15:21 AM,16.046,2.6
14308,5/24/2008,1:15:21 AM,16.046,2.5
14310,5/24/2008,2:15:21 AM,15.855,2.3
14312,5/24/2008,3:15:21 AM,15.569,2.0
14314,5/24/2008,4:15:21 AM,14.996,1.7
14316,5/24/2008,5:15:21 AM,14.613,1.6
14318,5/24/2008,6:15:21 AM,14.421,1.6
14320,5/24/2008,7:15:21 AM,14.517,1.8
14322,5/24/2008,8:15:21 AM,14.9,2.2
14324,5/24/2008,9:15:21 AM,15.187,2.5
14326,5/24/2008,10:15:21 AM,15.091,2.8
14328,5/24/2008,11:15:21 AM,14.804,2.9
14330,5/24/2008,12:15:21 PM,14.709,2.8
14332,5/24/2008,1:15:21 PM,14.709,2.5
14334,5/24/2008,2:15:21 PM,14.517,2.0
14336,5/24/2008,3:15:21 PM,14.038,1.6
14338,5/24/2008,4:15:21 PM,13.558,1.3
14340,5/24/2008,5:15:21 PM,13.558,1.2
14342,5/24/2008,6:15:21 PM,13.75,1.2
14344,5/24/2008,7:15:21 PM,14.134,1.1
14346,5/24/2008,8:15:21 PM,14.804,1.1
14348,5/24/2008,9:15:21 PM,15.855,1.1
14350,5/24/2008,10:15:21 PM,17.76,1.6
14352,5/24/2008,11:15:21 PM,21.378,2.2
14354,5/25/2008,12:15:21 AM,21.187,2.5
14356,5/25/2008,1:15:21 AM,20.71,2.6
14358,5/25/2008,2:15:21 AM,20.519,2.4
14360,5/25/2008,3:15:21 AM,21.187,2.2
14362,5/25/2008,4:15:21 AM,20.71,1.9
14364,5/25/2008,5:15:21 AM,19.567,1.7
14366,5/25/2008,6:15:21 AM,18.806,1.6
14368,5/25/2008,7:15:21 AM,18.521,1.7
14370,5/25/2008,8:15:21 AM,18.806,1.8
14372,5/25/2008,9:15:21 AM,19.377,2.2
14374,5/25/2008,10:15:21 AM,19.187,2.5
14376,5/25/2008,11:15:21 AM,18.045,2.7
14378,5/25/2008,12:15:21 PM,16.141,2.7
14380,5/25/2008,1:15:21 PM,16.999,2.6
14382,5/25/2008,2:15:21 PM,18.236,2.2
14384,5/25/2008,3:15:21 PM,18.045,1.8
14386,5/25/2008,4:15:21 PM,17.189,1.4
14388,5/25/2008,5:15:21 PM,16.523,1.2
14390,5/25/2008,6:15:21 PM,16.237,1.2
14392,5/25/2008,7:15:21 PM,16.141,1.1
14394,5/25/2008,8:15:21 PM,16.141,1.1
14396,5/25/2008,9:15:21 PM,16.237,1.1
14398,5/25/2008,10:15:21 PM,16.237,1.1
14400,5/25/2008,11:15:21 PM,16.523,1.6
14402,5/26/2008,12:15:21 AM,16.903,2.1
14404,5/26/2008,1:15:21 AM,16.141,2.4
14406,5/26/2008,2:15:21 AM,16.046,2.4
14408,5/26/2008,3:15:21 AM,16.046,2.3
14410,5/26/2008,4:15:21 AM,16.332,2.0
14412,5/26/2008,5:15:21 AM,16.618,1.7
14414,5/26/2008,6:15:21 AM,16.427,1.5
14416,5/26/2008,7:15:21 AM,16.237,1.5
14418,5/26/2008,8:15:21 AM,16.046,1.5
14420,5/26/2008,9:15:21 AM,16.046,1.7
14422,5/26/2008,10:15:21 AM,15.951,2.1
14424,5/26/2008,11:15:21 AM,15.569,2.3
14426,5/26/2008,12:15:21 PM,15.187,2.6
14428,5/26/2008,1:15:21 PM,14.9,2.6
14430,5/26/2008,2:15:21 PM,15.091,2.4
14432,5/26/2008,3:15:21 PM,15.282,2.0
14434,5/26/2008,4:15:21 PM,15.282,1.7
14436,5/26/2008,5:15:21 PM,14.996,1.4
14438,5/26/2008,6:15:21 PM,14.804,1.2
14440,5/26/2008,7:15:21 PM,14.709,1.1
14442,5/26/2008,8:15:21 PM,14.804,1.1
14444,5/26/2008,9:15:21 PM,14.9,1.1
14446,5/26/2008,10:15:21 PM,15.091,1.1
14448,5/26/2008,11:15:21 PM,15.282,1.1
14450,5/27/2008,12:15:21 AM,15.951,1.9
14452,5/27/2008,1:15:21 AM,16.427,2.3
14454,5/27/2008,2:15:21 AM,15.951,2.5
14456,5/27/2008,3:15:21 AM,15.855,2.5
14458,5/27/2008,4:15:21 AM,15.951,2.3
14460,5/27/2008,5:15:21 AM,16.141,2.0
14462,5/27/2008,6:15:21 AM,15.951,1.7
14464,5/27/2008,7:15:21 AM,15.569,1.5
14466,5/27/2008,8:15:21 AM,15.282,1.4
14468,5/27/2008,9:15:21 AM,15.187,1.5
14470,5/27/2008,10:15:21 AM,15.282,1.7
14472,5/27/2008,11:15:21 AM,15.378,1.9
14474,5/27/2008,12:15:21 PM,15.473,2.2
14476,5/27/2008,1:15:21 PM,15.282,2.4
14478,5/27/2008,2:15:21 PM,15.091,2.4
14480,5/27/2008,3:15:21 PM,15.187,2.2
14482,5/27/2008,4:15:21 PM,15.187,1.9
14484,5/27/2008,5:15:21 PM,15.091,1.6
14486,5/27/2008,6:15:21 PM,14.9,1.3
14488,5/27/2008,7:15:21 PM,14.9,1.2
14490,5/27/2008,8:15:21 PM,15.187,1.1
14492,5/27/2008,9:15:21 PM,15.855,1.1
14494,5/27/2008,10:15:21 PM,16.523,1.1
14496,5/27/2008,11:15:21 PM,16.903,1.1
14498,5/28/2008,12:15:21 AM,17.665,1.5
14500,5/28/2008,1:15:21 AM,19.472,2.0
14502,5/28/2008,2:15:21 AM,19.282,2.4
14504,5/28/2008,3:15:21 AM,18.14,2.6
14506,5/28/2008,4:15:21 AM,17.855,2.5
14508,5/28/2008,5:15:21 AM,18.236,2.3
14510,5/28/2008,6:15:21 AM,18.996,2.0
14512,5/28/2008,7:15:21 AM,18.521,1.7
14514,5/28/2008,8:15:21 AM,17.76,1.5
14516,5/28/2008,9:15:21 AM,17.189,1.3
14518,5/28/2008,10:15:21 AM,16.903,1.3
14520,5/28/2008,11:15:21 AM,16.903,1.5
14522,5/28/2008,12:15:21 PM,17.189,1.8
14524,5/28/2008,1:15:21 PM,17.57,2.1
14526,5/28/2008,2:15:21 PM,17.284,2.3
14528,5/28/2008,3:15:21 PM,16.903,2.4
14530,5/28/2008,4:15:21 PM,16.903,2.2
14532,5/28/2008,5:15:21 PM,17.094,1.9
14534,5/28/2008,6:15:21 PM,16.713,1.6
14536,5/28/2008,7:15:21 PM,16.237,1.4
14538,5/28/2008,8:15:21 PM,15.855,1.2
14540,5/28/2008,9:15:21 PM,15.76,1.1
14542,5/28/2008,10:15:21 PM,15.76,1.1
14544,5/28/2008,11:15:21 PM,15.664,1.1
14546,5/29/2008,12:15:21 AM,15.664,1.1
14548,5/29/2008,1:15:21 AM,15.951,1.8
14550,5/29/2008,2:15:21 AM,15.951,2.3
14552,5/29/2008,3:15:21 AM,15.378,2.6
14554,5/29/2008,4:15:21 AM,14.996,2.8
14556,5/29/2008,5:15:21 AM,14.996,2.7
14558,5/29/2008,6:15:21 AM,15.091,2.4
14560,5/29/2008,7:15:21 AM,15.282,2.0
14562,5/29/2008,8:15:21 AM,15.187,1.7
14564,5/29/2008,9:15:21 AM,14.804,1.4
14566,5/29/2008,10:15:21 AM,14.421,1.2
14568,5/29/2008,11:15:21 AM,14.23,1.1
14570,5/29/2008,12:15:21 PM,14.038,1.2
14572,5/29/2008,1:15:21 PM,14.038,1.5
14574,5/29/2008,2:15:21 PM,14.23,1.9
14576,5/29/2008,3:15:21 PM,14.134,2.2
14578,5/29/2008,4:15:21 PM,13.942,2.3
14580,5/29/2008,5:15:21 PM,13.942,2.2
14582,5/29/2008,6:15:21 PM,14.038,2.0
14584,5/29/2008,7:15:21 PM,14.038,1.7
14586,5/29/2008,8:15:21 PM,13.846,1.4
14588,5/29/2008,9:15:21 PM,13.75,1.2
14590,5/29/2008,10:15:21 PM,13.846,1.1
14592,5/29/2008,11:15:21 PM,14.038,1.1
14594,5/30/2008,12:15:21 AM,14.134,1.1
14596,5/30/2008,1:15:21 AM,14.325,1.4
14598,5/30/2008,2:15:21 AM,14.804,2.0
14600,5/30/2008,3:15:21 AM,15.282,2.5
14602,5/30/2008,4:15:21 AM,15.091,2.8
14604,5/30/2008,5:15:21 AM,14.613,2.9
14606,5/30/2008,6:15:21 AM,14.613,2.7
14608,5/30/2008,7:15:21 AM,14.804,2.4
14610,5/30/2008,8:15:21 AM,14.613,2.0
14612,5/30/2008,9:15:21 AM,14.134,1.5
14614,5/30/2008,10:15:21 AM,13.654,1.3
14616,5/30/2008,11:15:21 AM,13.461,1.2
14618,5/30/2008,12:15:21 PM,13.269,1.1
14620,5/30/2008,1:15:21 PM,13.076,1.1
14622,5/30/2008,2:15:21 PM,12.98,1.1
14624,5/30/2008,3:15:21 PM,12.98,1.7
14626,5/30/2008,4:15:21 PM,13.173,2.1
14628,5/30/2008,5:15:21 PM,13.173,2.3
14630,5/30/2008,6:15:21 PM,13.173,2.3
14632,5/30/2008,7:15:21 PM,13.173,2.0
14634,5/30/2008,8:15:21 PM,13.365,1.7
14636,5/30/2008,9:15:21 PM,13.365,1.4
14638,5/30/2008,10:15:21 PM,13.558,1.2
14640,5/30/2008,11:15:21 PM,14.517,1.1
14642,5/31/2008,12:15:21 AM,15.282,1.1
14644,5/31/2008,1:15:21 AM,15.282,1.1
14646,5/31/2008,2:15:21 AM,15.282,1.6
14648,5/31/2008,3:15:21 AM,16.427,2.2
14650,5/31/2008,4:15:21 AM,17.855,2.7
14652,5/31/2008,5:15:21 AM,16.237,3.0
14654,5/31/2008,6:15:21 AM,15.378,3.0
14656,5/31/2008,7:15:21 AM,15.378,2.8
14658,5/31/2008,8:15:21 AM,16.046,2.4
14660,5/31/2008,9:15:21 AM,15.664,1.9
14662,5/31/2008,10:15:21 AM,14.613,1.4
14664,5/31/2008,11:15:21 AM,13.846,1.2
14666,5/31/2008,12:15:21 PM,13.365,1.2
14668,5/31/2008,1:15:21 PM,12.98,1.1
14670,5/31/2008,2:15:21 PM,12.69,1.1
14672,5/31/2008,3:15:21 PM,12.497,1.1
14674,5/31/2008,4:15:21 PM,12.401,1.5
14676,5/31/2008,5:15:21 PM,13.269,2.0
14678,5/31/2008,6:15:21 PM,13.942,2.4
14680,5/31/2008,7:15:21 PM,14.325,2.4
14682,5/31/2008,8:15:21 PM,14.325,2.2
14684,5/31/2008,9:15:21 PM,14.038,1.9
14686,5/31/2008,10:15:21 PM,13.654,1.5
14688,5/31/2008,11:15:21 PM,13.558,1.3
14690,6/1/2008,12:15:21 AM,13.654,1.2
14692,6/1/2008,1:15:21 AM,13.75,1.1
14694,6/1/2008,2:15:21 AM,13.75,1.3
14696,6/1/2008,3:15:21 AM,13.942,1.9
14698,6/1/2008,4:15:21 AM,15.091,2.5
14700,6/1/2008,5:15:21 AM,15.378,2.9
14702,6/1/2008,6:15:21 AM,14.517,3.1
14704,6/1/2008,7:15:21 AM,14.325,3.1
14706,6/1/2008,8:15:21 AM,14.23,2.9
14708,6/1/2008,9:15:21 AM,14.134,2.4
14710,6/1/2008,10:15:21 AM,13.846,1.8
14712,6/1/2008,11:15:21 AM,13.365,1.4
14714,6/1/2008,12:15:21 PM,12.98,1.2
14716,6/1/2008,1:15:21 PM,12.787,1.2
14718,6/1/2008,2:15:21 PM,12.594,1.2
14720,6/1/2008,3:15:21 PM,12.594,1.2
14722,6/1/2008,4:15:21 PM,12.594,1.2
14724,6/1/2008,5:15:21 PM,12.69,1.4
14726,6/1/2008,6:15:21 PM,12.883,2.0
14728,6/1/2008,7:15:21 PM,13.75,2.4
14730,6/1/2008,8:15:21 PM,14.134,2.5
14732,6/1/2008,9:15:21 PM,14.134,2.3
14734,6/1/2008,10:15:21 PM,13.75,2.0
14736,6/1/2008,11:15:21 PM,13.269,1.6
14738,6/2/2008,12:15:21 AM,13.269,1.4
14740,6/2/2008,1:15:21 AM,13.269,1.2
14742,6/2/2008,2:15:21 AM,13.365,1.2
14744,6/2/2008,3:15:21 AM,13.365,1.5
14746,6/2/2008,4:15:21 AM,13.461,2.2
14748,6/2/2008,5:15:21 AM,14.613,2.7
14750,6/2/2008,6:15:21 AM,14.23,3.1
14752,6/2/2008,7:15:21 AM,13.942,3.3
14754,6/2/2008,8:15:21 AM,13.846,3.2
14756,6/2/2008,9:15:21 AM,13.558,2.9
14758,6/2/2008,10:15:21 AM,13.365,2.4
14760,6/2/2008,11:15:21 AM,12.98,1.9
14762,6/2/2008,12:15:21 PM,12.69,1.5
14764,6/2/2008,1:15:21 PM,12.401,1.3
14766,6/2/2008,2:15:21 PM,12.207,1.3
14768,6/2/2008,3:15:21 PM,12.013,1.3
14770,6/2/2008,4:15:21 PM,12.013,1.2
14772,6/2/2008,5:15:21 PM,12.11,1.2
14774,6/2/2008,6:15:21 PM,12.401,1.4
14776,6/2/2008,7:15:21 PM,12.98,2.1
14778,6/2/2008,8:15:21 PM,14.9,2.6
14780,6/2/2008,9:15:21 PM,15.473,2.7
14782,6/2/2008,10:15:21 PM,15.473,2.4
14784,6/2/2008,11:15:21 PM,14.517,2.1
14786,6/3/2008,12:15:21 AM,13.654,1.7
14788,6/3/2008,1:15:21 AM,13.365,1.4
14790,6/3/2008,2:15:21 AM,13.269,1.2
14792,6/3/2008,3:15:21 AM,13.173,1.3
14794,6/3/2008,4:15:21 AM,13.173,1.8
14796,6/3/2008,5:15:21 AM,13.75,2.4
14798,6/3/2008,6:15:21 AM,14.613,2.9
14800,6/3/2008,7:15:21 AM,14.325,3.3
14802,6/3/2008,8:15:21 AM,14.23,3.5
14804,6/3/2008,9:15:21 AM,13.846,3.4
14806,6/3/2008,10:15:21 AM,13.846,3.1
14808,6/3/2008,11:15:21 AM,13.75,2.6
14810,6/3/2008,12:15:21 PM,13.461,2.1
14812,6/3/2008,1:15:21 PM,13.173,1.7
14814,6/3/2008,2:15:21 PM,12.883,1.5
14816,6/3/2008,3:15:21 PM,12.69,1.4
14818,6/3/2008,4:15:21 PM,12.594,1.3
14820,6/3/2008,5:15:21 PM,12.594,1.3
14822,6/3/2008,6:15:21 PM,12.594,1.3
14824,6/3/2008,7:15:21 PM,12.69,1.8
14826,6/3/2008,8:15:21 PM,12.98,2.5
14828,6/3/2008,9:15:21 PM,13.846,2.9
14830,6/3/2008,10:15:21 PM,13.846,2.9
14832,6/3/2008,11:15:21 PM,13.942,2.7
14834,6/4/2008,12:15:21 AM,13.558,2.3
14836,6/4/2008,1:15:21 AM,13.076,1.9
14838,6/4/2008,2:15:21 AM,12.787,1.6
14840,6/4/2008,3:15:21 AM,12.594,1.4
14842,6/4/2008,4:15:21 AM,12.594,1.6
14844,6/4/2008,5:15:21 AM,12.69,2.1
14846,6/4/2008,6:15:21 AM,13.076,2.7
14848,6/4/2008,7:15:21 AM,13.365,3.1
14850,6/4/2008,8:15:21 AM,13.269,3.5
14852,6/4/2008,9:15:21 AM,13.076,3.6
14854,6/4/2008,10:15:21 AM,12.98,3.4
14856,6/4/2008,11:15:21 AM,12.883,3.1
14858,6/4/2008,12:15:21 PM,12.69,2.6
14860,6/4/2008,1:15:21 PM,12.497,2.2
14862,6/4/2008,2:15:21 PM,12.207,1.8
14864,6/4/2008,3:15:21 PM,12.013,1.5
14866,6/4/2008,4:15:21 PM,11.916,1.4
14868,6/4/2008,5:15:21 PM,11.916,1.4
14870,6/4/2008,6:15:21 PM,12.013,1.3
14872,6/4/2008,7:15:21 PM,12.207,1.3
14874,6/4/2008,8:15:21 PM,12.304,1.7
14876,6/4/2008,9:15:21 PM,12.787,2.4
14878,6/4/2008,10:15:21 PM,13.942,2.8
14880,6/4/2008,11:15:21 PM,14.038,2.8
14882,6/5/2008,12:15:21 AM,13.942,2.5
14884,6/5/2008,1:15:21 AM,13.269,2.1
14886,6/5/2008,2:15:21 AM,12.69,1.7
14888,6/5/2008,3:15:21 AM,12.401,1.4
14890,6/5/2008,4:15:21 AM,12.207,1.3
14892,6/5/2008,5:15:21 AM,12.11,1.5
14894,6/5/2008,6:15:21 AM,12.207,2.0
14896,6/5/2008,7:15:21 AM,12.787,2.6
14898,6/5/2008,8:15:21 AM,13.269,3.1
14900,6/5/2008,9:15:21 AM,13.173,3.4
14902,6/5/2008,10:15:21 AM,12.98,3.5
14904,6/5/2008,11:15:21 AM,12.883,3.3
14906,6/5/2008,12:15:21 PM,12.69,2.9
14908,6/5/2008,1:15:21 PM,12.497,2.4
14910,6/5/2008,2:15:21 PM,12.11,1.9
14912,6/5/2008,3:15:21 PM,11.819,1.6
14914,6/5/2008,4:15:21 PM,11.625,1.4
14916,6/5/2008,5:15:21 PM,11.528,1.3
14918,6/5/2008,6:15:21 PM,11.431,1.3
14920,6/5/2008,7:15:21 PM,11.528,1.3
14922,6/5/2008,8:15:21 PM,11.625,1.2
14924,6/5/2008,9:15:21 PM,11.722,2.0
14926,6/5/2008,10:15:21 PM,12.69,2.7
14928,6/5/2008,11:15:21 PM,13.173,3.0
14930,6/6/2008,12:15:21 AM,13.173,3.0
14932,6/6/2008,1:15:21 AM,13.173,2.7
14934,6/6/2008,2:15:21 AM,12.883,2.3
14936,6/6/2008,3:15:21 AM,12.304,1.9
14938,6/6/2008,4:15:21 AM,11.916,1.6
14940,6/6/2008,5:15:21 AM,11.722,1.5
14942,6/6/2008,6:15:21 AM,11.625,1.7
14944,6/6/2008,7:15:21 AM,11.819,2.2
14946,6/6/2008,8:15:21 AM,12.207,2.8
14948,6/6/2008,9:15:21 AM,12.497,3.2
14950,6/6/2008,10:15:21 AM,12.401,3.6
14952,6/6/2008,11:15:21 AM,12.304,3.6
14954,6/6/2008,12:15:21 PM,12.401,3.4
14956,6/6/2008,1:15:21 PM,12.207,3.1
14958,6/6/2008,2:15:21 PM,12.11,2.6
14960,6/6/2008,3:15:21 PM,11.819,2.2
14962,6/6/2008,4:15:21 PM,11.625,1.8
14964,6/6/2008,5:15:21 PM,11.431,1.5
14966,6/6/2008,6:15:21 PM,11.334,1.4
14968,6/6/2008,7:15:21 PM,11.431,1.4
14970,6/6/2008,8:15:21 PM,11.431,1.4
14972,6/6/2008,9:15:21 PM,11.528,1.5
14974,6/6/2008,10:15:21 PM,11.819,2.2
14976,6/6/2008,11:15:21 PM,12.69,2.8
14978,6/7/2008,12:15:21 AM,13.173,3.0
14980,6/7/2008,1:15:21 AM,13.173,2.9
14982,6/7/2008,2:15:21 AM,12.98,2.6
14984,6/7/2008,3:15:21 AM,12.401,2.2
14986,6/7/2008,4:15:21 AM,12.013,1.8
14988,6/7/2008,5:15:21 AM,11.722,1.5
14990,6/7/2008,6:15:21 AM,11.625,1.4
14992,6/7/2008,7:15:21 AM,11.528,1.6
14994,6/7/2008,8:15:21 AM,11.625,2.1
14996,6/7/2008,9:15:21 AM,11.916,2.6
14998,6/7/2008,10:15:21 AM,12.304,3.0
15000,6/7/2008,11:15:21 AM,11.528,3.2
15002,6/7/2008,12:15:21 PM,11.431,3.2
15004,6/7/2008,1:15:21 PM,11.528,3.0
15006,6/7/2008,2:15:21 PM,11.528,2.5
15008,6/7/2008,3:15:21 PM,11.528,1.9
15010,6/7/2008,4:15:21 PM,11.431,1.5
15012,6/7/2008,5:15:21 PM,11.431,1.4
15014,6/7/2008,6:15:21 PM,11.625,1.3
15016,6/7/2008,7:15:21 PM,11.819,1.3
15018,6/7/2008,8:15:21 PM,12.013,1.3
15020,6/7/2008,9:15:21 PM,12.207,1.3
15022,6/7/2008,10:15:21 PM,12.304,1.3
15024,6/7/2008,11:15:21 PM,12.69,2.1
15026,6/8/2008,12:15:21 AM,13.365,2.6
15028,6/8/2008,1:15:21 AM,13.558,2.8
15030,6/8/2008,2:15:21 AM,13.558,2.6
15032,6/8/2008,3:15:21 AM,13.365,2.3
15034,6/8/2008,4:15:21 AM,12.883,1.9
15036,6/8/2008,5:15:21 AM,12.304,1.5
15038,6/8/2008,6:15:21 AM,12.013,1.3
15040,6/8/2008,7:15:21 AM,11.819,1.2
15042,6/8/2008,8:15:21 AM,11.722,1.3
15044,6/8/2008,9:15:21 AM,11.819,1.8
15046,6/8/2008,10:15:21 AM,12.207,2.3
15048,6/8/2008,11:15:21 AM,12.497,2.7
15050,6/8/2008,12:15:21 PM,11.819,2.9
15052,6/8/2008,1:15:21 PM,11.528,2.8
15054,6/8/2008,2:15:21 PM,12.11,2.5
15056,6/8/2008,3:15:21 PM,12.11,2.0
15058,6/8/2008,4:15:21 PM,11.722,1.6
15060,6/8/2008,5:15:21 PM,11.528,1.3
15062,6/8/2008,6:15:21 PM,11.625,1.2
15064,6/8/2008,7:15:21 PM,11.819,1.2
15066,6/8/2008,8:15:21 PM,12.11,1.2
15068,6/8/2008,9:15:21 PM,12.497,1.1
15070,6/8/2008,10:15:21 PM,12.98,1.1
15072,6/8/2008,11:15:21 PM,14.038,1.4
15074,6/9/2008,12:15:21 AM,15.76,2.1
15076,6/9/2008,1:15:21 AM,15.378,2.6
15078,6/9/2008,2:15:21 AM,15.282,2.7
15080,6/9/2008,3:15:21 AM,15.282,2.5
15082,6/9/2008,4:15:21 AM,15.282,2.2
15084,6/9/2008,5:15:21 AM,15.091,1.8
15086,6/9/2008,6:15:21 AM,14.517,1.4
15088,6/9/2008,7:15:21 AM,13.942,1.2
15090,6/9/2008,8:15:21 AM,13.654,1.1
15092,6/9/2008,9:15:21 AM,13.461,1.2
15094,6/9/2008,10:15:21 AM,13.558,1.6
15096,6/9/2008,11:15:21 AM,14.038,2.1
15098,6/9/2008,12:15:21 PM,14.134,2.5
15100,6/9/2008,1:15:21 PM,13.75,2.7
15102,6/9/2008,2:15:21 PM,13.654,2.6
15104,6/9/2008,3:15:21 PM,13.75,2.3
15106,6/9/2008,4:15:21 PM,13.654,1.9
15108,6/9/2008,5:15:21 PM,13.269,1.5
15110,6/9/2008,6:15:21 PM,12.883,1.2
15112,6/9/2008,7:15:21 PM,12.883,1.1
15114,6/9/2008,8:15:21 PM,12.98,1.1
15116,6/9/2008,9:15:21 PM,13.173,1.1
